Intensity,Wavenumber
0.012968823,3508.331903
0.011147142,3506.629497
0.017745953,3504.927522
0.019022295,3503.225977
0.025944354,3501.524863
0.019791721,3499.824179
0.014247551,3498.123925
0.019102947,3496.424101
0.02364264,3494.724707
0.018171493,3493.025743
0.018998095,3491.327209
0.015787876,3489.629105
0.015350877,3487.931429
0.020665323,3486.234184
0.017363572,3484.537367
0.030354304,3482.84098
0.023108384,3481.145022
0.021498643,3479.449493
0.026636382,3477.754393
0.023943735,3476.059722
0.026054148,3474.36548
0.026525998,3472.671666
0.021981316,3470.97828
0.022672187,3469.285323
0.027186113,3467.592794
0.023865868,3465.900694
0.027033972,3464.209021
0.024684389,3462.517777
0.023506923,3460.82696
0.018237082,3459.136571
0.025106918,3457.44661
0.033912955,3455.757077
0.02547455,3454.06797
0.01924043,3452.379292
0.031732715,3450.69104
0.023546945,3449.003216
0.036351752,3447.315818
0.020713347,3445.628848
0.020460753,3443.942304
0.025665688,3442.256187
0.024350649,3440.570497
0.02958228,3438.885234
0.023086874,3437.200396
0.025167866,3435.515985
0.029701507,3433.832001
0.02722676,3432.148442
0.025022165,3430.46531
0.027674453,3428.782603
0.03161481,3427.100322
0.031508956,3425.418467
0.035677276,3423.737037
0.031251509,3422.056033
0.031029141,3420.375455
0.028056503,3418.695301
0.026121522,3417.015573
0.040053789,3415.33627
0.023325301,3413.657392
0.024979386,3411.978939
0.030100495,3410.300911
0.028502415,3408.623307
0.022330143,3406.946128
0.026099358,3405.269373
0.025167236,3403.593043
0.021514953,3401.917137
0.030940363,3400.241655
0.02379614,3398.566597
0.032542721,3396.891963
0.031458797,3395.217753
0.022782221,3393.543967
0.0128223,3391.870604
0.03143455,3390.197665
0.032976703,3388.52515
0.028015002,3386.853058
0.034675866,3385.181389
0.029751253,3383.510143
0.019869005,3381.83932
0.028678304,3380.16892
0.024969956,3378.498943
0.033600216,3376.829389
0.032719744,3375.160257
0.028148148,3373.491548
0.022739222,3371.823262
