Intensity,Wavenumber
0.033610946,3581.94416
0.029753902,3580.223141
0.024926341,3578.502556
0.023316503,3576.782406
0.035375799,3575.062692
0.034246575,3573.343412
0.028817815,3571.624566
0.029255765,3569.906156
0.03147592,3568.188179
0.032859021,3566.470637
0.029957687,3564.75353
0.020378044,3563.036856
0.023525458,3561.320617
0.030580182,3559.604811
0.026971757,3557.88944
0.027349417,3556.174502
0.029164634,3554.459997
0.021717252,3552.745926
0.022081178,3551.032289
0.025681313,3549.319085
0.022016969,3547.606314
0.014770416,3545.893976
0.01186341,3544.182071
0.02435304,3542.470599
0.027118468,3540.75956
0.021751634,3539.048953
0.022334182,3537.338779
0.022782835,3535.629038
0.022798578,3533.919729
0.016236162,3532.210852
0.021590311,3530.502407
0.015756574,3528.794394
0.02119849,3527.086813
0.020511758,3525.379664
0.016988657,3523.672947
0.021650535,3521.966662
0.022743986,3520.260808
0.02129644,3518.555385
0.024854711,3516.850394
0.019243842,3515.145833
0.024598263,3513.441704
0.019580127,3511.738006
0.012857735,3510.034739
0.02391451,3508.331903
0.017126064,3506.629497
0.018576173,3504.927522
0.022550624,3503.225977
0.017668562,3501.524863
0.014247966,3499.824179
0.022733225,3498.123925
0.012979536,3496.424101
0.025787216,3494.724707
0.019203965,3493.025743
0.024198116,3491.327209
0.025301083,3489.629105
0.019188596,3487.931429
0.025655242,3486.234184
0.024906348,3484.537367
0.027021484,3482.84098
0.019529652,3481.145022
0.027708203,3479.449493
0.022764815,3477.754393
0.027356881,3476.059722
0.020496609,3474.36548
0.019040442,3472.671666
0.025878004,3470.97828
0.01843062,3469.285323
0.025240684,3467.592794
0.025225316,3465.900694
0.028524439,3464.209021
0.02601868,3462.517777
0.026400083,3460.82696
0.034549139,3459.136571
0.033861635,3457.44661
0.02801505,3455.757077
0.02691183,3454.06797
0.023410027,3452.379292
0.017865074,3450.69104
0.023894685,3449.003216
0.023329479,3447.315818
0.025108619,3445.628848
0.032829975,3443.942304
0.03579022,3442.256187
0.019429789,3440.570497
0.028789455,3438.885234
0.034879092,3437.200396
0.029515482,3435.515985
0.02782977,3433.832001
0.037339557,3432.148442
0.033839031,3430.46531
0.028616773,3428.782603
0.025852999,3427.100322
0.02947452,3425.418467
0.02714039,3423.737037
0.026807709,3422.056033
0.03645077,3420.375455
0.031807112,3418.695301
0.023282226,3417.015573
0.025693978,3415.33627
0.024915663,3413.657392
0.036474754,3411.978939
0.030966005,3410.300911
0.021980676,3408.623307
0.025472552,3406.946128
0.034894224,3405.269373
0.0286289,3403.593043
0.023249273,3401.917137
0.031080576,3400.241655
0.030354132,3398.566597
0.029834718,3396.891963
0.032293987,3395.217753
0.029849358,3393.543967
0.027921022,3391.870604
0.040827714,3390.197665
0.034783011,3388.52515
0.023360896,3386.853058
0.027910936,3385.181389
0.030735505,3383.510143
0.021363576,3381.83932
0.032819736,3380.16892
0.037610718,3378.498943
0.031486146,3376.829389
0.028534137,3375.160257
0.026397306,3373.491548
0.022914476,3371.823262
0.021608434,3370.155397
0.030286179,3368.487955
0.027200335,3366.820935
0.030830073,3365.154337
0.024776965,3363.488161
0.02748895,3361.822407
0.030347734,3360.157074
0.018996897,3358.492163
0.024996844,3356.827674
0.02785085,3355.163606
0.025652565,3353.499959
0.024564664,3351.836734
0.024913987,3350.173929
0.02646392,3348.511546
0.028114839,3346.849583
0.029178136,3345.188042
0.020498936,3343.526921
0.026034111,3341.86622
0.023436571,3340.205941
0.0194504,3338.546081
