Intensity,Wavenumber
3.750000000000213,4306.79201
48.00000000000068,4304.894357088788
81,4302.9971825532975
-14.25,4301.100486379257
212.25000000001208,4299.204268447806
-5.357142857,4297.3085286401165
-32.5,4295.413266837413
0.9000000000000051,4293.518482920952
0.3000000000000017,4291.624176772022
1.9615384615384444,4289.730348271949
-4.96875,4287.836997302102
-2.25,4285.944123743879
21.599999999999753,4284.051727478722
7.4249999999999154,4282.159808388105
5.1315789473684825,4280.2683663535445
4.650000000000026,4278.377401256594
16.25,4276.486912978833
2.5,4274.596901
-52.25,4272.707366407432
14.625000000000208,4270.818307877149
-11.3,4268.929726
-7.636363636,4267.0416197360955
-7.214285714,4265.153989888911
61.99999999999318,4263.266836033066
-20.5,4261.380158050446
-0.705882353,4259.493955822976
4.4375,4257.608229232608
-1.352941176,4255.722978161333
3.9285714285714284,4253.838202
-13.5,4251.953902104235
-2.71875,4250.070077
14.03571429,4248.186726708371
3.2045454545454874,4246.303851463772
-2.480769231,4244.421451031007
-28.8,4242.5395252923245
-9.1,4240.658074130015
-3.7,4238.777097426389
-5.884615385,4236.896595063832
8.100000000000184,4235.016567
3.3333333333333335,4233.137012891499
1.434782608695638,4231.257932846644
-4.756097561,4229.379326672648
7.555555555555555,4227.501194252067
36,4225.623535467477
-0.290322581,4223.7463502014925
-5.6,4221.869638336777
-7.65,4219.993399756013
-1.469387755,4218.117634341934
-3,4216.242341977299
2.8676470588235485,4214.367522544902
8.686046511627953,4212.493175927591
-10.82608696,4210.619302008226
0.986842105,4208.745901
-0.287234043,4206.872971795039
5.085365854,4205.000515267138
4.744186046511615,4203.128530969052
4.15625,4201.257018783819
-2.603773585,4199.385978594548
0.11320754716981156,4197.5154102843535
-0.169642857,4195.645313736406
-0.659574468,4193.775688833908
-0.574468085,4191.906535460081
0.8597560975609744,4190.037853498217
1.3897058823529365,4188.169642831612
0.9943820224719114,4186.301903343612
-0.4375,4184.434634917599
-0.204545455,4182.567837437002
0.5769230769230762,4180.7015107852585
-1.005494505,4178.835655
-0.626865672,4176.970269502346
0.7083333333333334,4175.105354638255
0.7025316455696222,4173.240910137212
1.0702702702702689,4171.376935882834
1.930069930069927,4169.513431758789
1.6926605504587138,4167.650397648793
0.9285714285714286,4165.787833436587
-0.04379562,4163.925739005941
0.2857142857142857,4162.064114
0.8816793893129778,4160.202959024651
-0.141891892,4158.342273241729
-0.805970149,4156.482056775856
-0.64556962,4154.622309510976
-2.027027027,4152.763031331086
0.49492385786801973,4150.904222120227
-1.484615385,4149.045881762444
0.4230769230769231,4147.188010141856
0.3358208955223881,4145.330607142589
0.011952191235059766,4143.4736726488245
-0.38592233,4141.617206544774
0.2843866171003719,4139.7612087146645
-0.309917355,4137.905679042806
-0.309121622,4136.050617413492
-1.306451613,4134.196023711085
0.12040133779264219,4132.341897819968
0.861263736,4130.488239624568
0.026627219,4128.635049009352
-0.724299065,4126.782325858801
0.10815047021943582,4124.930070057455
0.34986595174262725,4123.078281489876
-0.44005102,4121.226960040671
-0.266447368,4119.376106
-0.606026786,4117.525718035968
0.15168539325842692,4115.675797249851
-0.04375,4113.826343120871
0.005988024,4111.977355533812
0.13909090909090915,4110.128834373483
0.4691011235955056,4108.2807795247445
0.023560209,4106.433190872469
0.034270650263620396,4104.586068301594
0.1309341500765697,4102.739412
0.2323943661971831,4100.893220943899
-0.193620178,4099.047495927103
0.13948497854077252,4097.202236531748
0.30437956204379557,4095.357442642924
0.052529183,4093.5131141457805
-0.276774194,4091.669250925481
-0.432799014,4089.825852867236
-0.66957606,4087.982919856282
-0.073684211,4086.1404517778956
-0.097748815,4084.298448517393
0.3115384615384615,4082.456909960123
-0.042408377,4080.615835991457
0.075984991,4078.7752264968276
0.13359148112294292,4076.9350813616784
-0.06980057,4075.0954004714968
0.093657086,4073.2561837118137
0.061518324607329845,4071.4174309681894
-0.208806818,4069.5791421262093
0.073453608,4067.7413170715026
0.007679181,4065.9039556897424
0.177901024,4064.067057866616
-0.073926868,4062.2306234878797
0.22315035799522673,4060.3946524392795
-0.144705882,4058.5591446066337
0.015306122448979595,4056.724099875775
0.086001489,4054.8895181325843
-0.049543219,4053.0553992629775
-0.108396421,4051.2217431528825
0.001017639,4049.388549688292
-0.030612245,4047.5558187552215
-0.224509804,4045.7235502397143
-0.105846774,4043.891744027869
0.2138633377135348,4042.0604000057883
-0.117041199,4040.229518059643
0.055589870290302656,4038.3990980756116
0.010204081632653064,4036.5691399399275
-0.111009174,4034.7396435388455
0.058562555,4032.9106087586606
-0.148514851,4031.082035485708
0.001614639,4029.2539236063476
-0.028708134,4027.4262730069768
-0.051267916,4025.5990835740286
-0.078622816,4023.7723551939835
0.015608740894901146,4021.946087753333
-0.012518409,4020.1202811386265
0.012084592145015104,4018.294935236432
0.090396864,4016.4700499333503
-0.005203171,4014.6456251160325
0.1256050338818974,4012.8216606711594
0.10033931168201647,4010.998156485437
-0.062643414,4009.1751124456114
0.14467697907188354,4007.3525284384723
0.030872483221476513,4005.530404350824
0.039072848,4003.708740069529
-0.170836928,4001.887535481468
-0.489528796,4000.0667904735583
-0.65453411,3998.246505
-0.934600919,3996.426679
0.091000402,3994.6073118004806
-0.033373786,3992.788403983088
-0.071130501,3990.969955180959
0.050800149,3989.1519652812367
0.018757104964001514,3987.334434171078
0.095779817,3985.5173617376768
0.043431053,3983.7007478682626
-0.007963595,3981.884592450113
0.008450704,3980.0688953705157
0.072898191,3978.2536565168066
0.049416609,3976.4388757763572
-0.016134629,3974.6245530365686
0.095384615,3972.8106881848817
-0.059445178,3970.9972811087628
0.045827858,3969.1843316957184
-0.005489022,3967.371839833295
0.018310311596530682,3965.5598054090606
0.053147738,3963.748228310631
0.070855202,3961.9371084256436
0.041006524,3960.1264456417866
0.04432133,3958.3162398467557
0.035798467884502055,3956.5064909282974
0.091152815,3954.697198774209
0.054302671,3952.8883632722955
0.020663480461062693,3951.079984310405
0.035703918722786644,3949.272061776419
0.030228758,3947.464595558258
-0.005799503,3945.657585543873
0.026778358,3943.851031621247
0.018292682926829267,3942.0449336783986
0.009667025,3940.2392916033805
0.015404364569961488,3938.4341052842883
-0.008650066,3936.6293746092324
0.038965952,3934.825099466385
0.017254314,3933.021279743918
0.006830256,3931.217915330066
0.070854638,3929.4150061130767
-0.002985817,3927.6125519812504
0.046886628628131984,3925.8105528229153
0.067763319,3924.0090085264255
0.045088757,3922.2079189801752
0.024930747922437674,3920.407284072591
0.007373596,3918.6071036921403
-0.008300669,3916.8073777273075
0.042625646,3915.008106066636
0.014589459398326168,3913.2092885986804
0.022900763358778626,3911.4109252120343
0.001013742,3909.6130157953394
0.094470046,3907.8155602372517
-0.009466812,3906.018558426471
0.052520565281586155,3904.2220102517367
-0.04495114,3902.4259156017997
0.088543944,3900.630274365476
0.079801325,3898.835086431589
0.010482638,3897.040351689013
0.070504528,3895.246070026644
0.022491730981256893,3893.452241333418
0.04315114,3891.658865498297
0.016652433817250213,3889.8659424103007
0.022258064516129033,3888.073471958449
0.039119281744335196,3886.281454031816
0.053954564577198154,3884.489888519509
0.012172284644194757,3882.6987753106605
0.074864702,3880.9081142944324
0.018964110929853176,3879.117905360041
0.034118603,3877.328148396724
0.073698577,3875.5388432937452
0.041569087,3873.749989940414
-0.009471192,3871.9615882260678
-0.004129794,3870.173638040067
0.001716574,3868.3861392718372
-0.014167651,3866.5990918108055
0.010689522342064717,3864.8124955464373
-0.051724138,3863.026350368247
-0.016477273,3861.240656165777
0.024348697394789582,3859.455412828591
0.009578173,3857.6706202462974
0.033838862559241706,3855.8862783085315
0.000285605,3854.102386904977
0.02284264,3852.3189459253317
0.017374517374517374,3850.5359552593345
0.026120896717373897,3848.753415
-0.003950567,3846.971324
-0.018753781,3845.1896840411264
-0.03273866,3843.408493527788
-0.007187063,3841.6277527772872
0.040509034,3839.8474616795756
0.057618438,3838.0676201246188
-0.023673469,3836.288228002424
0.028189655172413793,3834.509285203023
0.026289434,3832.730791616499
0.026127299365131047,3830.9527471329475
0.019005847953216373,3829.175151642514
-0.003121498,3827.3980050353675
0.030752247279608895,3825.621307201709
-0.005149009,3823.845058031775
0.014893937,3822.069257415844
0.033664709,3820.2939052442143
-0.732269504,3818.519001407223
-0.76349276,3816.7445457952435
-1.098272609,3814.9705382986704
-0.945085439,3813.1969788079496
-1.009602698,3811.4238672135434
-0.116661875,3809.651203405956
0.000877578,3807.8789872757225
0.008365131,3806.107218713414
0.025102822,3804.335897609626
-0.005049797,3802.565023854988
0.017293439472961844,3800.7945973401875
0.023967502,3799.0246179558962
0.044297768100163316,3797.255085592871
0.022236671,3795.486
0.012471503285503555,3793.7173614936746
0.013660851718830167,3791.9491695391316
0.020085902,3790.181424
0.017530398,3788.4141252744994
0.000689417,3786.647272746228
0.043605634,3784.8808664752614
0.002090032,3783.1149063525954
0.021175363379692565,3781.3493922692596
-0.017135059,3779.5843241163075
0.016559615,3777.819701784836
0.025309505,3776.0555251659807
0.023878654385262314,3774.291794150886
0.000463344,3772.5285086307504
0.002393776,3770.7656684968024
0.004728132,3769.003273640288
0.009563512,3767.2413239525104
-0.013936064,3765.479819324788
0.011659942930237135,3763.7187596484637
0.02205238,3761.9581448149365
0.001355286,3760.197974715631
